907	4
908	3
909	2
910	3
911	4
912	1
914	2
915	3
916	2
917	2
918	1
919	2
920	3
921	4
922	4
923	2
924	1
925	6
926	1
927	5
928	1
929	4
930	1
931	2
932	4
933	1
935	2
936	5
938	1
939	3
940	1
941	2
942	4
943	2
944	6
945	1
946	1
948	2
949	3
950	3
951	1
952	1
953	3
954	4
955	3
956	2
958	3
959	1
960	2
961	1
962	1
963	2
964	2
965	1
966	2
967	2
970	3
971	3
972	2
974	2
976	1
977	2
979	1
980	1
981	3
982	5
983	1
984	8
985	4
986	3
987	1
988	3
990	1
991	2
992	3
993	2
994	1
995	1
996	1
997	5
998	1
1000	1
1001	2
1002	3
1003	1
1004	2
1005	2
1006	1
1007	3
1008	1
1010	2
1011	1
1012	3
1014	1
1015	2
1017	4
1018	3
1020	2
1021	2
1022	2
1023	1
1024	5
1026	2
1027	2
1028	2
1029	1
1030	1
1031	6
1033	4
1034	4
1035	3
1036	3
1037	4
1038	1
1039	1
1040	1
1041	7
1042	2
1043	1
1044	2
1045	4
1046	2
1047	5
1048	2
1049	1
1050	2
1051	2
1052	3
1053	1
1055	3
1056	3
1057	1
1058	3
1060	4
1061	6
1062	1
1063	2
1064	4
1065	2
1068	1
1069	4
1071	1
1072	2
1073	4
1075	2
1076	2
1077	1
1079	2
1080	1
1081	2
1082	4
1084	2
1085	3
1086	3
1087	1
1088	3
1090	3
1093	3
1095	4
1096	2
1097	2
1099	3
1100	2
1101	3
1103	6
1104	2
1105	4
1106	5
1107	4
1108	2
1109	4
1110	2
1112	1
1113	2
1114	2
1115	1
1116	4
1117	1
1118	3
1119	7
1120	2
1121	2
1122	4
1123	2
1124	3
1125	3
1126	1
1127	4
1128	3
1130	4
1131	3
1132	2
1133	4
1134	4
1135	2
1136	1
1137	2
1138	2
1140	1
1141	1
1143	1
1144	1
1145	3
1146	1
1148	3
1149	2
1150	3
1151	2
1152	1
1153	3
1154	1
1155	1
1156	2
1157	1
1159	3
1160	4
1161	1
1162	1
1163	6
1164	5
1165	2
1166	5
1168	4
1169	2
1170	1
1171	6
1172	5
1173	2
1174	3
1175	3
1176	4
1177	3
1178	1
1180	3
1182	1
1183	1
1184	1
1185	2
1186	1
1187	4
1188	4
1189	3
1190	2
1191	2
1192	3
1194	1
1196	1
1197	2
1198	3
1200	2
1201	2
1202	1
1204	1
1205	1
1206	2
1207	1
1208	1
1209	2
1210	3
1211	2
1212	2
1213	3
1214	2
1215	5
1216	2
1217	5
1218	3
1219	3
1220	2
1221	5
1222	1
1223	2
1224	1
1225	2
1226	1
1227	2
1229	4
1230	1
1232	2
1233	2
1235	1
1237	1
1238	1
1240	3
1241	2
1242	5
1243	2
1244	1
1245	1
1246	2
1247	1
1248	2
1249	4
1250	1
1251	2
1253	1
1254	5
1255	3
1256	3
1257	1
1262	3
1263	1
1264	2
1265	3
1268	4
1269	2
1270	2
1272	2
1273	1
1274	3
1275	1
1276	1
1277	3
1278	4
1279	3
1280	1
1281	2
1282	4
1283	3
1284	2
1285	1
1286	2
1287	1
1288	3
1289	1
1290	4
1292	2
1293	2
1294	2
1295	2
1297	1
1298	4
1299	2
1300	1
1301	3
1302	3
1303	4
1304	2
1305	1
1306	5
1307	1
1308	1
1309	1
1310	1
1311	2
1313	6
1314	1
1315	4
1316	1
1317	3
1318	2
1319	2
1320	2
1321	2
1323	3
1324	2
1326	5
1328	2
1329	3
1330	2
1331	2
1332	1
1333	3
1334	3
1335	6
1336	3
1338	1
1339	3
1341	2
1342	5
1343	5
1344	3
1345	3
1346	1
1347	2
1348	1
1349	2
1350	3
1351	3
1352	2
1353	3
1354	1
1355	2
1357	5
1359	4
1360	4
1361	3
1362	2
1363	2
1364	4
1365	2
1366	2
1367	3
1368	1
1369	1
1370	4
1371	1
1372	2
1373	2
1374	3
1375	1
1376	3
1377	2
1378	3
1379	2
1380	1
1381	2
1382	5
1383	3
1384	3
1385	3
1387	5
1388	3
1389	2
1390	4
1391	2
1392	1
1393	5
1394	2
1395	2
1396	3
1397	5
1398	1
1400	5
1401	3
1402	2
1403	1
1404	1
1405	7
1406	2
1407	3
1408	2
1409	2
1410	1
1411	2
1412	1
1413	4
1414	3
1415	3
1416	3
1417	1
1418	2
1419	6
1420	4
1421	4
1422	3
1423	2
1425	6
1426	4
1427	1
1428	2
1429	3
1430	1
1431	1
1433	2
1434	4
1435	1
1436	2
1437	2
1438	3
1439	4
1440	2
1441	4
1442	4
1443	2
1444	2
1445	1
1446	5
1447	1
1448	2
1449	2
1450	3
1451	2
1454	1
1456	1
1457	2
1458	2
1459	4
1460	2
1461	2
1463	1
1464	3
1465	4
1466	3
1467	1
1468	2
1469	3
1470	3
1471	2
1472	1
1473	4
1474	3
1475	1
1476	5
1477	3
1478	1
1479	3
1480	2
1481	2
1483	3
1484	2
1485	3
1486	4
1489	1
1490	1
1491	1
1492	4
1493	1
1495	2
1496	1
1497	1
1498	1
1499	2
1500	2
1503	1
1504	3
1505	2
1506	1
1507	2
1508	2
1509	2
1510	3
1511	5
1512	1
1513	1
1514	1
1515	2
1516	7
1517	1
1518	4
1519	2
1520	2
1521	3
1522	2
1523	1
1524	1
1526	2
1527	2
1529	4
1530	2
1531	1
1532	5
1533	4
1534	2
1536	2
1537	5
1538	3
1539	4
1540	1
1541	1
1542	1
1543	1
1544	3
1545	2
1546	3
1547	2
1548	1
1549	2
1550	1
1551	1
1552	1
1553	3
1555	1
1556	1
1558	3
1559	1
1560	2
1561	4
1562	1
1563	3
1564	3
1565	2
1566	3
1567	4
1568	1
1569	1
1570	1
1572	5
1573	2
1574	4
1575	1
1576	1
1577	6
1578	2
1579	1
1580	5
1581	3
1582	3
1583	4
1584	1
1586	4
1587	2
1588	3
1589	3
1590	2
1591	1
1592	5
1593	2
1594	2
1595	2
1596	1
1597	4
1598	5
1599	2
1600	2
1601	1
1603	5
1604	2
1606	4
1607	4
1608	2
1609	6
1610	1
1611	4
1613	3
1614	2
1616	1
1617	1
1618	2
1619	4
1622	2
1623	2
1625	3
1627	5
1628	2
1629	1
1630	1
1631	3
1632	2
1634	2
1635	2
1636	2
1637	1
1638	1
1639	5
1640	2
1641	1
1642	1
1643	2
1644	1
1645	3
1647	3
1648	3
1649	1
1650	3
1651	2
1652	3
1654	2
1655	2
1656	4
1657	3
1659	4
1660	1
1661	2
1662	3
1663	3
1664	1
1665	3
1666	2
1667	3
1668	4
1670	1
1671	2
1672	1
1673	1
1674	2
1675	3
1676	2
1677	2
1678	2
1679	2
1680	3
1681	1
1682	4
1683	1
1684	4
1685	2
1686	2
1689	2
1690	3
1691	2
1692	2
1693	2
1694	2
1695	2
1696	3
1697	5
1698	2
1699	2
1700	2
1701	1
1702	1
1703	3
1704	3
1705	2
1706	4
1708	4
1709	1
1710	1
1711	5
1712	1
1713	1
1714	3
1715	5
1716	2
1717	2
1718	1
1719	1
1720	2
1721	3
1722	2
1723	2
1724	3
1725	2
1727	3
1728	3
1729	1
1730	1
1731	2
1732	1
1733	4
1734	3
1735	4
1736	2
1737	4
1738	1
1739	5
1740	1
1741	2
1742	2
1743	4
1744	1
1745	4
1746	3
1747	1
1749	5
1750	3
1751	3
1752	2
1753	2
1754	3
1756	2
1758	3
1759	3
1760	3
1762	1
1763	1
1764	3
1765	2
1766	2
1768	1
1769	2
1770	1
1771	3
1772	1
1773	3
1774	3
1776	4
1777	2
1778	1
1779	1
1780	5
1781	2
1782	1
1783	4
1784	1
1785	1
1786	1
1787	4
1788	2
1789	3
1790	3
1791	1
1792	1
1793	1
1794	3
1795	2
1796	3
1797	1
1798	1
1799	2
1801	1
1802	1
1803	2
1804	3
1805	2
1806	3
1807	5
1808	1
1809	1
1810	3
1811	4
1812	1
1813	3
1814	1
1815	2
1816	4
1817	4
1818	1
1820	1
1821	3
1822	3
1824	3
1825	2
1826	1
1827	4
1828	1
1829	4
1830	5
1831	1
1832	3
1833	6
1834	7
1835	1
1836	1
1837	1
1838	1
1840	1
1841	4
1842	3
1843	1
1844	4
1846	2
1847	2
1848	1
1849	3
1850	2
1851	4
1852	3
1853	2
1854	2
1855	3
1856	2
1857	3
1858	5
1859	3
1860	2
1861	1
1862	2
1863	1
1864	4
1865	2
1866	1
1867	1
1868	4
1869	1
1870	1
1871	2
1872	1
1873	1
1874	1
1875	3
1876	2
1877	2
1878	1
1879	2
1881	4
1882	2
1883	3
1884	4
1886	1
1887	1
1888	3
1889	1
1890	2
1891	2
1892	5
1893	1
1894	1
1895	1
1896	2
1897	2
1898	1
1899	1
1900	1
1901	2
1902	2
1904	3
1905	1
1906	3
1907	2
1909	3
1910	2
1911	1
1912	2
1914	5
1915	4
1916	2
1917	1
1918	2
1920	1
1921	1
1922	2
1923	1
1924	1
1926	1
1927	1
1928	4
1929	4
1932	2
1933	1
1935	2
1936	4
1937	4
1938	4
1939	5
1940	6
1941	5
1942	3
1943	3
1944	4
1945	1
1947	1
1948	2
1949	3
1950	1
1951	3
1952	2
1953	4
1954	1
1955	3
1956	2
1957	3
1958	1
1959	3
1960	6
1961	4
1962	5
1963	4
1964	2
1965	1
1966	1
1967	2
1968	1
1969	2
1970	5
1972	3
1973	4
1974	1
1975	5
1977	3
1978	1
1979	4
1980	2
1981	5
1982	5
1983	1
1984	1
1985	2
1986	2
1987	3
1988	3
1989	1
1990	4
1991	2
1992	3
1993	3
1994	2
1996	2
1997	2
1998	2
1999	2
2000	1
2001	1
2002	1
2003	2
2004	3
2005	3
2006	1
2007	2
2008	1
2009	2
2010	2
2011	1
2012	2
2013	6
2014	3
2015	1
2016	1
2017	1
2018	2
2019	3
2020	3
2021	1
2023	3
2024	3
2025	4
2026	3
2027	5
2028	1
2029	2
2030	1
2031	1
2032	1
2033	6
2034	3
2035	1
2036	2
2037	2
2038	3
2040	5
2041	1
2042	3
2043	2
2044	4
2045	1
2046	4
2047	3
2048	3
2049	2
2050	8
2051	1
2052	3
2053	2
2054	4
2055	3
2057	1
2058	2
2059	3
2060	2
2061	3
2062	1
2063	1
2064	4
2065	1
2066	2
2067	2
2068	1
2069	3
2070	1
2071	2
2072	3
2073	2
2074	2
2076	3
2077	1
2079	1
2080	1
2081	2
2082	1
2083	4
2084	1
2085	4
2086	2
2087	3
2088	4
2089	1
2090	2
2091	1
2092	4
2093	6
2094	4
2095	1
2096	2
2097	3
2098	2
2099	2
2100	3
2102	3
2103	2
2104	2
2105	2
2106	4
2107	1
2108	2
2109	1
2110	4
2111	3
2112	1
2113	1
2114	3
2115	3
2117	3
2119	4
2120	1
2121	6
2122	2
2123	3
2124	3
2126	1
2127	1
2128	1
2129	2
2130	1
2131	3
2132	1
2133	3
2134	4
2136	1
2137	1
2138	4
2139	2
2140	1
2141	3
2142	2
2143	4
2144	1
2145	2
2147	2
2148	2
2149	4
2150	2
2151	2
2152	3
2153	4
2154	1
2155	3
2156	2
2157	2
2158	1
2159	4
2160	2
2161	3
2162	2
2163	2
2164	4
2165	4
2166	7
2167	1
2168	1
2169	2
2170	1
2171	4
2172	1
2173	3
2174	3
2175	4
2177	2
2178	1
2179	3
2180	3
2181	1
2182	1
2183	3
2184	4
2185	1
2186	1
2187	1
2188	3
2189	1
2190	4
2191	3
2192	2
2193	3
2194	2
2195	5
2196	1
2197	3
2198	4
2199	1
2200	5
2201	2
2202	1
2203	2
2204	2
2206	4
2207	1
2208	2
2209	5
2210	2
2211	3
2212	3
2213	1
2214	2
2215	2
2217	2
2218	1
2219	2
2220	1
2221	3
2222	5
2223	1
2224	4
2225	1
2226	1
2227	2
2228	4
2230	5
2231	3
2232	2
2233	1
2234	2
2235	3
2237	6
2238	3
2239	2
2240	2
2241	1
2242	2
2243	3
2245	1
2246	1
2247	3
2248	1
2249	1
2250	2
2251	2
2252	1
2253	3
2254	1
2255	1
2256	2
2257	4
2258	5
2259	1
2260	5
2261	3
2262	1
2263	3
2264	2
2265	1
2266	1
2267	2
2268	3
2270	1
2271	2
2272	2
2274	4
2275	5
2276	2
2277	1
2279	1
2281	2
2282	1
2283	1
2284	2
2285	4
2286	4
2287	3
2288	4
2289	4
2290	2
2291	1
2292	2
2293	3
2294	4
2296	5
2297	3
2298	2
2299	2
2300	2
2301	3
2302	3
2303	4
2305	4
2307	2
2308	1
2309	1
2310	1
2312	3
2313	1
2314	2
2315	3
2316	2
2317	3
2318	3
2319	1
2320	5
2321	2
2322	2
2323	5
2324	2
2325	3
2326	3
2327	3
2328	2
2330	2
2331	3
2332	3
2333	2
2334	1
2336	2
2337	3
2338	1
2339	3
2341	2
2342	2
2343	3
2344	2
2345	1
2346	2
2347	1
2348	2
2349	2
2350	2
2351	3
2352	6
2353	3
2354	1
2355	3
2356	4
2357	1
2358	1
2359	1
2361	2
2362	3
2363	4
2364	5
2365	3
2366	4
2367	2
2369	4
2371	1
2372	2
2373	2
2374	2
2375	3
2376	3
2377	3
2378	3
2379	2
2380	1
2381	6
2382	1
2383	2
2384	2
2385	3
2386	3
2387	4
2388	3
2389	1
2390	1
2391	1
2392	2
2393	3
2394	3
2395	1
2396	4
2397	2
2398	2
2399	2
2401	1
2402	5
2404	3
2405	3
2406	3
2407	1
2408	4
2410	2
2411	3
2412	4
2413	1
2414	3
2415	1
2416	3
2417	2
2418	3
2419	2
2420	2
2421	2
2422	4
2423	1
2424	1
2425	1
2426	3
2427	3
2428	2
2429	3
2430	1
2432	4
2433	3
2434	2
2437	1
2438	2
2439	2
2440	4
2441	2
2442	2
2443	3
2444	4
2446	2
2447	2
2448	2
2450	3
2451	3
2452	1
2453	4
2454	1
2455	2
2456	3
2457	5
2458	1
2459	2
2460	1
2461	3
2462	1
2464	2
2465	1
2466	2
2467	3
2468	2
2469	1
2470	2
2471	2
2472	4
2473	2
2474	2
2475	1
2476	1
2477	2
2479	7
2480	4
2481	1
2483	1
2485	4
2486	2
2487	4
2491	1
2493	1
2495	5
2496	3
2497	2
2498	3
2499	4
2500	1
2501	2
2503	1
2504	5
2505	1
2506	4
2507	5
2508	2
2510	4
2511	1
2512	2
2513	2
2514	1
2515	3
2517	2
2518	1
2519	1
2520	6
2521	2
2523	5
2524	1
2525	1
2526	2
2527	2
2528	4
2529	1
2531	2
2532	3
2533	3
2534	2
2535	4
2536	1
2537	3
2538	3
2539	2
2542	2
2543	3
2545	3
2546	8
2547	4
2548	3
2549	2
2551	3
2552	3
2553	2
2554	2
2555	1
2556	1
2557	1
2558	1
2559	3
2561	2
2562	1
2563	5
2564	3
2565	2
2566	2
2567	3
2568	2
2569	2
2572	4
2573	3
2574	3
2576	1
2577	4
2578	1
2579	3
2580	3
2581	3
2582	2
2583	4
2584	4
2585	1
2586	3
2587	2
2588	3
2589	2
2590	2
2591	4
2592	1
2593	3
2594	2
2595	3
2596	2
2597	2
2598	1
2599	6
2600	2
2601	2
2602	4
2603	2
2604	4
2605	2
2606	2
2607	4
2608	2
2609	2
2610	2
2611	3
2612	2
2613	3
2614	3
2616	4
2618	4
2620	2
2621	4
2622	3
2623	1
2624	2
2625	3
2626	5
2628	4
2630	1
2631	2
2632	1
2633	3
2634	4
2635	2
2637	2
2638	1
2639	2
2640	2
2642	3
2643	5
2644	1
2645	3
2646	2
2647	2
2648	2
2650	2
2651	4
2652	2
2653	2
2654	1
2655	3
2656	1
2657	2
2658	3
2660	2
2661	5
2662	5
2663	4
2664	2
2665	3
2666	2
2667	2
2668	2
2669	1
2670	4
2671	1
2672	2
2673	2
2674	1
2676	5
2677	1
2678	3
2679	2
2680	2
2681	1
2683	3
2684	1
2685	2
2686	2
2687	5
2688	3
2689	1
2690	2
2692	3
2694	2
2695	2
2696	4
2697	3
2699	1
2700	3
2701	3
2702	6
2703	2
2704	1
2705	1
2706	4
2707	2
2708	3
2709	4
2710	5
2711	1
2712	2
2713	2
2714	2
2715	1
2716	1
2717	1
2718	4
2719	1
2721	4
2722	1
2723	2
2724	2
2725	2
2727	3
2728	2
2729	1
2730	2
2731	6
2732	2
2733	3
2734	3
2735	1
2736	1
2737	2
2738	2
2740	5
2741	4
2742	4
2743	2
2744	3
2745	4
2746	4
2747	4
2748	2
2751	2
2752	2
2753	5
2754	3
2755	4
2756	1
2757	2
2758	5
2759	1
2760	2
2761	1
2762	4
2763	5
2764	3
2765	2
2766	3
2767	2
2768	1
2769	1
2770	2
2771	2
2774	1
2775	1
2776	1
2777	1
2778	4
2779	7
2780	3
2781	1
2782	4
2783	1
2784	3
2785	3
2786	1
2787	3
2788	2
2789	4
2790	1
2791	2
2793	1
2794	1
2795	5
2797	1
2798	1
2799	1
2800	3
2801	3
2802	1
2803	2
2804	3
2805	4
2806	2
2807	3
2808	1
2809	1
2810	6
2811	2
2812	1
2813	4
2814	2
2816	3
2817	4
2819	1
2820	2
2821	2
2822	2
2823	1
2824	3
2826	3
2827	4
2828	2
2829	4
2830	2
2831	1
2832	3
2833	1
2834	1
2835	2
2836	1
2837	1
2838	3
2839	1
2840	2
2841	3
2843	3
2844	3
2845	2
2847	1
2848	3
2850	3
2851	6
2852	1
2853	7
2854	3
2855	2
2857	1
2858	3
2859	4
2861	1
2862	4
2863	2
2865	4
2866	1
2868	6
2869	1
2870	2
2871	4
2872	1
2873	4
2874	1
2875	2
2876	4
2877	4
2878	5
2879	4
2880	7
2881	3
2883	7
2884	3
2886	4
2887	2
2888	1
2889	2
2890	2
2891	2
2892	2
2893	3
2894	3
2895	1
2896	2
2898	2
2899	1
2900	3
2901	3
2902	3
2903	4
2904	3
2906	2
2907	6
2908	6
2909	2
2910	3
2913	3
2914	6
2915	2
2916	1
2917	3
2918	2
2919	4
2920	2
2921	1
2922	1
2923	1
2924	2
2925	1
2926	2
2927	1
2928	4
2929	3
2930	2
2931	1
2932	1
2933	2
2934	2
2935	4
2936	3
2937	1
2939	1
2940	3
2941	1
2942	2
2943	2
2944	3
2946	1
2947	2
2948	2
2949	1
2950	2
2951	4
2952	4
2954	2
2955	2
2956	4
2957	3
2958	3
2959	2
2960	2
2961	6
2962	2
2963	2
2965	4
2966	2
2967	3
2968	3
2969	2
2970	2
2971	2
2972	2
2973	1
2974	2
2975	1
2976	4
2977	1
2978	1
2979	2
2980	4
2981	2
2982	2
2983	2
2984	2
2985	2
2986	3
2987	4
2988	1
2989	2
2990	2
2991	1
2992	3
2993	2
2994	6
2995	1
2996	3
2997	5
2998	1
2999	2
3001	2
3002	4
3003	2
3004	4
3005	2
3006	3
3007	3
3008	3
3009	2
3010	3
3011	1
3013	1
3015	1
3016	1
3017	3
3018	2
3019	2
3020	3
3021	1
3022	3
3023	4
3024	3
3025	1
3026	8
3028	1
3029	2
3030	3
3032	5
3033	2
3034	3
3035	2
3036	3
3037	2
3038	3
3039	1
3040	2
3041	1
3042	2
3043	3
3044	1
3046	3
3047	3
3048	1
3049	2
3050	1
3051	1
3052	3
3053	3
3054	1
3056	6
3057	4
3059	1
3060	3
3061	1
3062	3
3063	3
3064	1
3065	1
3066	1
3067	2
3068	2
3070	3
3071	1
3072	5
3073	2
3074	1
3075	2
3076	2
3078	1
3079	1
3080	2
3082	2
3083	2
3084	2
3085	2
3086	4
3087	1
3088	4
3089	2
3090	3
3092	4
3094	3
3095	3
3096	5
3097	1
3098	2
3099	1
3100	2
3101	4
3102	5
3103	2
3104	2
3106	1
3107	3
3108	3
3109	3
3110	5
3111	2
3112	4
3113	1
3114	1
3115	2
3116	4
3117	4
3118	1
3119	2
3122	4
3123	1
3124	2
3126	2
3127	6
3128	1
3129	2
3130	3
3131	1
3133	2
3135	3
3136	2
3137	3
3138	2
3139	4
3140	2
3141	2
3142	2
3143	2
3144	3
3145	1
3146	1
3148	1
3149	4
3150	4
3151	3
3152	3
3153	5
3154	1
3155	1
3157	2
3158	3
3159	3
3160	3
3161	3
3162	3
3163	2
3165	1
3166	2
3167	1
3169	2
3170	1
3171	1
3172	2
3173	3
3174	1
3175	3
3176	4
3177	3
3178	1
3179	2
3180	3
3181	1
3184	2
3185	3
3186	2
3187	1
3188	1
3189	3
3190	1
3191	1
3192	2
3193	1
3194	2
3195	1
3196	6
3197	2
3198	2
3199	2
3200	1
3202	1
3203	5
3204	1
3206	3
3207	1
3208	4
3209	2
3210	1
3211	5
3212	2
3213	3
3214	2
3215	2
3218	1
3219	4
3220	1
3221	4
3222	4
3223	2
3224	2
3225	1
3226	1
3227	1
3228	4
3229	2
3230	6
3232	2
3233	1
3234	1
3235	3
3236	2
3237	1
3238	3
3239	2
3240	3
3241	3
3244	1
3245	3
3246	3
3247	2
3248	2
3249	4
3250	3
3251	1
3253	2
3254	3
3255	4
3256	2
3257	1
3258	3
3260	2
3261	1
3262	1
3263	1
3264	1
3265	4
3266	4
3267	1
3268	3
3269	3
3271	4
3272	2
3273	3
3274	1
3275	1
3276	5
3278	1
3279	3
3280	1
3281	1
3282	4
3283	2
3284	4
3285	1
3286	2
3287	3
3288	3
3289	2
3290	1
3291	3
3292	1
3293	3
3294	3
3295	2
3296	1
3297	3
3298	4
3299	2
3300	2
3301	2
3302	2
3303	2
3304	4
3305	1
3307	1
3309	2
3310	3
3311	1
3312	1
3313	1
3314	2
3315	1
3316	2
3317	2
3319	7
3320	1
3322	3
3323	4
3324	2
3325	1
3326	6
3327	1
3328	7
3329	5
3331	3
3332	1
3334	1
3335	4
3336	1
3337	5
3338	3
3339	5
3340	1
3341	2
3342	3
